FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,SEX,URBANIZATION,DISABILITY,OCCUPATION,ECONOMIC_SECTOR,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT,CONF_STATUS
A,2021,TO,POPCNT,M,_T,1,7,H,4,N,,,,,
A,2021,TO,POPCNT,M,_T,1,8,H,305,N,,,,,
A,2021,TO,POPCNT,M,_T,1,9,H,83,N,,,,,
A,2019,VU,POPCNT,F,_T,1,_X,I,12,N,,,,,
A,2019,MH,POPCNT,F,_T,1,1,I,54,N,,,,,
A,2019,VU,POPCNT,F,_T,1,1,I,114,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,I,13,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,I,13,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,I,1,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,I,104,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,I,7,N,,,,,
A,2019,VU,POPCNT,F,_T,1,4,I,30,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,I,182,N,,,,,
A,2019,MH,POPCNT,F,_T,1,5,I,131,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,I,1672,N,,,,,
A,2019,VU,POPCNT,F,_T,1,6,I,42,N,,,,,
A,2019,KI,POPCNT,F,_T,1,7,I,31,N,,,,,
A,2019,MH,POPCNT,F,_T,1,7,I,50,N,,,,,
A,2019,VU,POPCNT,F,_T,1,7,I,31,N,,,,,
A,2019,KI,POPCNT,F,_T,1,9,I,73,N,,,,,
A,2019,MH,POPCNT,F,_T,1,9,I,66,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,I,128,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,I,59,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,I,33,N,,,,,
A,2021,TO,POPCNT,F,_T,1,5,I,223,N,,,,,
A,2021,TO,POPCNT,F,_T,1,9,I,40,N,,,,,
A,2019,VU,POPCNT,M,_T,1,_X,I,28,N,,,,,
A,2019,KI,POPCNT,M,_T,1,1,I,15,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,I,13,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,I,81,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,I,20,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,I,160,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,I,12,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,I,150,N,,,,,
A,2019,MH,POPCNT,M,_T,1,5,I,155,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,I,1754,N,,,,,
A,2019,MH,POPCNT,M,_T,1,6,I,17,N,,,,,
A,2019,VU,POPCNT,M,_T,1,6,I,23,N,,,,,
A,2019,KI,POPCNT,M,_T,1,7,I,14,N,,,,,
A,2019,MH,POPCNT,M,_T,1,7,I,129,N,,,,,
A,2019,VU,POPCNT,M,_T,1,7,I,30,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,I,14,N,,,,,
A,2019,KI,POPCNT,M,_T,1,9,I,53,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,I,1,N,,,,,
A,2019,VU,POPCNT,M,_T,1,9,I,105,N,,,,,
A,2021,TO,POPCNT,M,_T,1,1,I,8,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,I,15,N,,,,,
A,2021,TO,POPCNT,M,_T,1,4,I,27,N,,,,,
A,2021,TO,POPCNT,M,_T,1,5,I,112,N,,,,,
A,2021,TO,POPCNT,M,_T,1,9,I,15,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,J,19,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,J,14,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,J,27,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,J,13,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,J,27,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,J,18,N,,,,,
A,2019,MH,POPCNT,F,_T,1,4,J,1,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,J,20,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,J,58,N,,,,,
A,2019,KI,POPCNT,F,_T,1,7,J,16,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,J,40,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,J,50,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,J,7,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,J,35,N,,,,,
A,2021,TO,POPCNT,F,_T,1,5,J,25,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,J,4,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,J,46,N,,,,,
A,2019,KI,POPCNT,M,_T,1,2,J,11,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,J,49,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,J,101,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,J,235,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,J,17,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,J,2,N,,,,,
A,2019,MH,POPCNT,M,_T,1,5,J,1,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,J,5,N,,,,,
A,2019,KI,POPCNT,M,_T,1,6,J,17,N,,,,,
A,2019,KI,POPCNT,M,_T,1,7,J,19,N,,,,,
A,2019,MH,POPCNT,M,_T,1,7,J,32,N,,,,,
A,2019,VU,POPCNT,M,_T,1,7,J,27,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,J,21,N,,,,,
A,2019,VU,POPCNT,M,_T,1,8,J,24,N,,,,,
A,2019,KI,POPCNT,M,_T,1,9,J,40,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,J,33,N,,,,,
A,2021,TO,POPCNT,M,_T,1,1,J,24,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,J,90,N,,,,,
A,2021,TO,POPCNT,M,_T,1,5,J,15,N,,,,,
A,2021,TO,POPCNT,M,_T,1,7,J,30,N,,,,,
A,2021,TO,POPCNT,M,_T,1,8,J,1,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,K,15,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,K,18,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,K,57,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,K,15,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,K,118,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,K,140,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,K,33,N,,,,,
A,2019,MH,POPCNT,F,_T,1,4,K,40,N,,,,,
A,2019,VU,POPCNT,F,_T,1,4,K,236,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,K,3,N,,,,,
A,2019,MH,POPCNT,F,_T,1,5,K,13,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,K,50,N,,,,,
A,2019,KI,POPCNT,F,_T,1,6,K,20,N,,,,,
A,2019,KI,POPCNT,F,_T,1,7,K,15,N,,,,,
A,2019,VU,POPCNT,F,_T,1,7,K,20,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,K,34,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,K,28,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,K,62,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,K,76,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,K,96,N,,,,,
A,2019,VU,POPCNT,M,_T,1,0,K,23,N,,,,,
A,2019,KI,POPCNT,M,_T,1,1,K,2,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,K,53,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,K,14,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,K,19,N,,,,,
A,2019,KI,POPCNT,M,_T,1,3,K,13,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,K,13,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,K,130,N,,,,,
A,2019,KI,POPCNT,M,_T,1,4,K,16,N,,,,,
A,2019,MH,POPCNT,M,_T,1,4,K,58,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,K,104,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,K,30,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,K,49,N,,,,,
A,2019,MH,POPCNT,M,_T,1,6,K,11,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,K,15,N,,,,,
A,2019,VU,POPCNT,M,_T,1,8,K,20,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,K,13,N,,,,,
A,2019,VU,POPCNT,M,_T,1,9,K,48,N,,,,,
A,2021,TO,POPCNT,M,_T,1,1,K,7,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,K,54,N,,,,,
A,2021,TO,POPCNT,M,_T,1,4,K,46,N,,,,,
A,2021,TO,POPCNT,M,_T,1,7,K,7,N,,,,,
A,2021,TO,POPCNT,M,_T,1,9,K,15,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,L,11,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,L,19,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,L,14,N,,,,,
A,2019,KI,POPCNT,M,_T,1,3,L,14,N,,,,,
A,2019,MH,POPCNT,M,_T,1,7,L,13,N,,,,,
A,2019,KI,POPCNT,M,_T,1,9,L,114,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,L,20,N,,,,,
A,2021,TO,POPCNT,M,_T,1,9,L,7,N,,,,,
A,2019,VU,POPCNT,F,_T,1,_X,M,71,N,,,,,
A,2019,VU,POPCNT,F,_T,1,1,M,438,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,M,18,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,M,47,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,M,370,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,M,26,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,M,206,N,,,,,
A,2019,VU,POPCNT,F,_T,1,4,M,63,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,M,20,N,,,,,
A,2019,VU,POPCNT,F,_T,1,8,M,44,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,M,15,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,M,18,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,M,25,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,M,23,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,M,17,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,M,553,N,,,,,
A,2019,KI,POPCNT,M,_T,1,2,M,30,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,M,34,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,M,300,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,M,31,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,M,172,N,,,,,
A,2019,MH,POPCNT,M,_T,1,4,M,35,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,M,101,N,,,,,
A,2019,VU,POPCNT,M,_T,1,7,M,7,N,,,,,
A,2019,VU,POPCNT,M,_T,1,8,M,18,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,M,34,N,,,,,
A,2019,VU,POPCNT,M,_T,1,9,M,18,N,,,,,
A,2021,TO,POPCNT,M,_T,1,2,M,30,N,,,,,
A,2021,TO,POPCNT,M,_T,1,4,M,7,N,,,,,
A,2019,MH,POPCNT,F,_T,1,0,N,11,N,,,,,
A,2019,KI,POPCNT,F,_T,1,1,N,18,N,,,,,
A,2019,VU,POPCNT,F,_T,1,1,N,0,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,N,1,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,N,25,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,N,67,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,N,77,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,N,16,N,,,,,
A,2019,MH,POPCNT,F,_T,1,4,N,59,N,,,,,
A,2019,VU,POPCNT,F,_T,1,4,N,282,N,,,,,
A,2019,MH,POPCNT,F,_T,1,5,N,26,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,N,177,N,,,,,
A,2019,KI,POPCNT,F,_T,1,7,N,31,N,,,,,
A,2019,MH,POPCNT,F,_T,1,7,N,66,N,,,,,
A,2019,VU,POPCNT,F,_T,1,7,N,8,N,,,,,
A,2019,VU,POPCNT,F,_T,1,8,N,72,N,,,,,
A,2019,KI,POPCNT,F,_T,1,9,N,19,N,,,,,
A,2019,MH,POPCNT,F,_T,1,9,N,132,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,N,717,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,N,18,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,N,47,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,N,43,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,N,217,N,,,,,
A,2021,TO,POPCNT,F,_T,1,5,N,100,N,,,,,
A,2021,TO,POPCNT,F,_T,1,9,N,155,N,,,,,
A,2019,VU,POPCNT,M,_T,1,_X,N,13,N,,,,,
A,2019,MH,POPCNT,M,_T,1,0,N,59,N,,,,,
A,2019,KI,POPCNT,M,_T,1,1,N,16,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,N,50,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,N,36,N,,,,,
A,2019,KI,POPCNT,M,_T,1,2,N,45,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,N,1,N,,,,,
A,2019,KI,POPCNT,M,_T,1,3,N,15,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,N,73,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,N,63,N,,,,,
A,2019,MH,POPCNT,M,_T,1,4,N,53,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,N,58,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,N,479,N,,,,,
A,2019,MH,POPCNT,M,_T,1,5,N,164,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,N,664,N,,,,,
A,2019,KI,POPCNT,M,_T,1,6,N,11,N,,,,,
A,2019,VU,POPCNT,M,_T,1,6,N,174,N,,,,,
A,2019,KI,POPCNT,M,_T,1,7,N,12,N,,,,,
A,2019,MH,POPCNT,M,_T,1,7,N,139,N,,,,,
A,2019,VU,POPCNT,M,_T,1,7,N,75,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,N,1,N,,,,,
A,2019,VU,POPCNT,M,_T,1,8,N,95,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,N,138,N,,,,,
A,2019,VU,POPCNT,M,_T,1,9,N,250,N,,,,,
A,2021,TO,POPCNT,M,_T,1,1,N,5,N,,,,,
A,2021,TO,POPCNT,M,_T,1,2,N,7,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,N,29,N,,,,,
A,2021,TO,POPCNT,M,_T,1,4,N,16,N,,,,,
A,2021,TO,POPCNT,M,_T,1,5,N,301,N,,,,,
A,2021,TO,POPCNT,M,_T,1,6,N,7,N,,,,,
A,2021,TO,POPCNT,M,_T,1,7,N,10,N,,,,,
A,2021,TO,POPCNT,M,_T,1,8,N,3,N,,,,,
A,2021,TO,POPCNT,M,_T,1,9,N,159,N,,,,,
A,2019,VU,POPCNT,F,_T,1,_X,O,184,N,,,,,
A,2019,VU,POPCNT,F,_T,1,0,O,7,N,,,,,
A,2019,KI,POPCNT,F,_T,1,1,O,101,N,,,,,
A,2019,MH,POPCNT,F,_T,1,1,O,32,N,,,,,
A,2019,VU,POPCNT,F,_T,1,1,O,166,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,O,170,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,O,47,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,O,115,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,O,258,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,O,190,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,O,172,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,O,306,N,,,,,
A,2019,MH,POPCNT,F,_T,1,4,O,104,N,,,,,
A,2019,VU,POPCNT,F,_T,1,4,O,239,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,O,35,N,,,,,
A,2019,MH,POPCNT,F,_T,1,5,O,9,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,O,174,N,,,,,
A,2019,KI,POPCNT,F,_T,1,6,O,17,N,,,,,
A,2019,VU,POPCNT,F,_T,1,6,O,20,N,,,,,
A,2019,KI,POPCNT,F,_T,1,7,O,64,N,,,,,
A,2019,MH,POPCNT,F,_T,1,7,O,33,N,,,,,
A,2019,KI,POPCNT,F,_T,1,8,O,13,N,,,,,
A,2019,MH,POPCNT,F,_T,1,8,O,67,N,,,,,
A,2019,KI,POPCNT,F,_T,1,9,O,26,N,,,,,
A,2019,MH,POPCNT,F,_T,1,9,O,13,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,O,57,N,,,,,
A,2021,TO,POPCNT,F,_T,1,0,O,15,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,O,99,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,O,274,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,O,294,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,O,527,N,,,,,
A,2021,TO,POPCNT,F,_T,1,5,O,109,N,,,,,
A,2021,TO,POPCNT,F,_T,1,9,O,32,N,,,,,
A,2019,VU,POPCNT,M,_T,1,_X,O,418,N,,,,,
A,2019,MH,POPCNT,M,_T,1,0,O,69,N,,,,,
A,2019,VU,POPCNT,M,_T,1,0,O,26,N,,,,,
A,2019,KI,POPCNT,M,_T,1,1,O,338,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,O,299,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,O,395,N,,,,,
A,2019,KI,POPCNT,M,_T,1,2,O,132,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,O,46,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,O,244,N,,,,,
A,2019,KI,POPCNT,M,_T,1,3,O,582,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,O,276,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,O,358,N,,,,,
A,2019,KI,POPCNT,M,_T,1,4,O,35,N,,,,,
A,2019,MH,POPCNT,M,_T,1,4,O,88,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,O,212,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,O,249,N,,,,,
A,2019,MH,POPCNT,M,_T,1,5,O,633,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,O,701,N,,,,,
A,2019,KI,POPCNT,M,_T,1,6,O,33,N,,,,,
A,2019,MH,POPCNT,M,_T,1,6,O,13,N,,,,,
A,2019,VU,POPCNT,M,_T,1,6,O,90,N,,,,,
A,2019,KI,POPCNT,M,_T,1,7,O,77,N,,,,,
A,2019,MH,POPCNT,M,_T,1,7,O,54,N,,,,,
A,2019,VU,POPCNT,M,_T,1,7,O,63,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,O,177,N,,,,,
A,2019,MH,POPCNT,M,_T,1,8,O,31,N,,,,,
A,2019,VU,POPCNT,M,_T,1,8,O,62,N,,,,,
A,2019,KI,POPCNT,M,_T,1,9,O,149,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,O,154,N,,,,,
A,2019,VU,POPCNT,M,_T,1,9,O,293,N,,,,,
A,2021,TO,POPCNT,M,_T,1,0,O,173,N,,,,,
A,2021,TO,POPCNT,M,_T,1,1,O,331,N,,,,,
A,2021,TO,POPCNT,M,_T,1,2,O,347,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,O,310,N,,,,,
A,2021,TO,POPCNT,M,_T,1,4,O,54,N,,,,,
A,2021,TO,POPCNT,M,_T,1,5,O,462,N,,,,,
A,2021,TO,POPCNT,M,_T,1,6,O,15,N,,,,,
A,2021,TO,POPCNT,M,_T,1,7,O,16,N,,,,,
A,2021,TO,POPCNT,M,_T,1,8,O,273,N,,,,,
A,2021,TO,POPCNT,M,_T,1,9,O,36,N,,,,,
A,2019,KI,POPCNT,F,_T,1,1,P,15,N,,,,,
A,2019,MH,POPCNT,F,_T,1,1,P,125,N,,,,,
A,2019,VU,POPCNT,F,_T,1,1,P,28,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,P,1437,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,P,662,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,P,2510,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,P,13,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,P,27,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,P,42,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,P,31,N,,,,,
A,2019,VU,POPCNT,F,_T,1,4,P,15,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,P,44,N,,,,,
A,2019,MH,POPCNT,F,_T,1,5,P,31,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,P,82,N,,,,,
A,2019,KI,POPCNT,F,_T,1,6,P,17,N,,,,,
A,2019,VU,POPCNT,F,_T,1,7,P,14,N,,,,,
A,2019,KI,POPCNT,F,_T,1,9,P,40,N,,,,,
A,2019,MH,POPCNT,F,_T,1,9,P,14,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,P,18,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,P,7,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,P,1039,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,P,7,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,P,25,N,,,,,
A,2019,VU,POPCNT,M,_T,1,_X,P,15,N,,,,,
A,2019,KI,POPCNT,M,_T,1,1,P,5,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,P,68,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,P,14,N,,,,,
A,2019,KI,POPCNT,M,_T,1,2,P,331,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,P,705,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,P,1375,N,,,,,
A,2019,KI,POPCNT,M,_T,1,3,P,34,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,P,34,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,P,18,N,,,,,
A,2019,MH,POPCNT,M,_T,1,4,P,20,N,,,,,
A,2019,VU,POPCNT,M,_T,1,4,P,6,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,P,77,N,,,,,
A,2019,MH,POPCNT,M,_T,1,5,P,69,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,P,129,N,,,,,
A,2019,VU,POPCNT,M,_T,1,6,P,17,N,,,,,
A,2019,KI,POPCNT,M,_T,1,7,P,23,N,,,,,
A,2019,MH,POPCNT,M,_T,1,7,P,61,N,,,,,
A,2019,VU,POPCNT,M,_T,1,7,P,18,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,P,50,N,,,,,
A,2019,MH,POPCNT,M,_T,1,8,P,47,N,,,,,
A,2019,VU,POPCNT,M,_T,1,8,P,8,N,,,,,
A,2019,KI,POPCNT,M,_T,1,9,P,40,N,,,,,
A,2019,MH,POPCNT,M,_T,1,9,P,59,N,,,,,
A,2019,VU,POPCNT,M,_T,1,9,P,42,N,,,,,
A,2021,TO,POPCNT,M,_T,1,1,P,15,N,,,,,
A,2021,TO,POPCNT,M,_T,1,2,P,500,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,P,7,N,,,,,
A,2021,TO,POPCNT,M,_T,1,5,P,7,N,,,,,
A,2019,KI,POPCNT,F,_T,1,1,Q,68,N,,,,,
A,2019,MH,POPCNT,F,_T,1,1,Q,20,N,,,,,
A,2019,KI,POPCNT,F,_T,1,2,Q,286,N,,,,,
A,2019,MH,POPCNT,F,_T,1,2,Q,114,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,Q,408,N,,,,,
A,2019,KI,POPCNT,F,_T,1,3,Q,81,N,,,,,
A,2019,MH,POPCNT,F,_T,1,3,Q,197,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,Q,181,N,,,,,
A,2019,KI,POPCNT,F,_T,1,4,Q,39,N,,,,,
A,2019,MH,POPCNT,F,_T,1,4,Q,13,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,Q,230,N,,,,,
A,2019,MH,POPCNT,F,_T,1,5,Q,1,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,Q,21,N,,,,,
A,2019,KI,POPCNT,F,_T,1,7,Q,28,N,,,,,
A,2019,KI,POPCNT,F,_T,1,9,Q,12,N,,,,,
A,2019,MH,POPCNT,F,_T,1,9,Q,95,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,Q,7,N,,,,,
A,2021,TO,POPCNT,F,_T,1,2,Q,246,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,Q,120,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,Q,50,N,,,,,
A,2021,TO,POPCNT,F,_T,1,5,Q,109,N,,,,,
A,2021,TO,POPCNT,F,_T,1,9,Q,22,N,,,,,
A,2019,KI,POPCNT,M,_T,1,2,Q,62,N,,,,,
A,2019,MH,POPCNT,M,_T,1,2,Q,133,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,Q,283,N,,,,,
A,2019,KI,POPCNT,M,_T,1,3,Q,69,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,Q,132,N,,,,,
A,2019,VU,POPCNT,M,_T,1,3,Q,176,N,,,,,
A,2019,MH,POPCNT,M,_T,1,4,Q,86,N,,,,,
A,2019,KI,POPCNT,M,_T,1,5,Q,27,N,,,,,
A,2019,MH,POPCNT,M,_T,1,5,Q,18,N,,,,,
A,2019,VU,POPCNT,M,_T,1,5,Q,24,N,,,,,
A,2019,KI,POPCNT,M,_T,1,8,Q,42,N,,,,,
A,2019,MH,POPCNT,M,_T,1,8,Q,17,N,,,,,
A,2019,KI,POPCNT,M,_T,1,9,Q,12,N,,,,,
A,2021,TO,POPCNT,M,_T,1,2,Q,172,N,,,,,
A,2021,TO,POPCNT,M,_T,1,3,Q,19,N,,,,,
A,2021,TO,POPCNT,M,_T,1,5,Q,10,N,,,,,
A,2021,TO,POPCNT,M,_T,1,8,Q,7,N,,,,,
A,2019,VU,POPCNT,F,_T,1,_X,R,15,N,,,,,
A,2019,VU,POPCNT,F,_T,1,2,R,43,N,,,,,
A,2019,VU,POPCNT,F,_T,1,3,R,56,N,,,,,
A,2019,KI,POPCNT,F,_T,1,5,R,10,N,,,,,
A,2019,VU,POPCNT,F,_T,1,5,R,16,N,,,,,
A,2019,VU,POPCNT,F,_T,1,9,R,29,N,,,,,
A,2021,TO,POPCNT,F,_T,1,1,R,14,N,,,,,
A,2021,TO,POPCNT,F,_T,1,3,R,22,N,,,,,
A,2021,TO,POPCNT,F,_T,1,4,R,15,N,,,,,
A,2021,TO,POPCNT,F,_T,1,7,R,7,N,,,,,
A,2021,TO,POPCNT,F,_T,1,9,R,18,N,,,,,
A,2019,VU,POPCNT,M,_T,1,_X,R,31,N,,,,,
A,2019,MH,POPCNT,M,_T,1,1,R,1,N,,,,,
A,2019,VU,POPCNT,M,_T,1,1,R,9,N,,,,,
A,2019,VU,POPCNT,M,_T,1,2,R,219,N,,,,,
A,2019,MH,POPCNT,M,_T,1,3,R,5,N,,,,,
