FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,URBANISATION,SEX,AGE,DISABILITY,EDUCATION,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,DATASOURCE,OBS_STATUS,OBS_COMMENT,CONF_STATUS
A,2019,VU,POPCNT,R,M,Y65T999,2,1,432,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,2,1,111,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,2,1,4,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,2,1,658,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,2,1,186,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,2,1,103,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,2,1,147,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,2,1,60,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,2,1,7,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,2,1,104,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,2,1,7,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,2,1,27,N,,,,,
A,2017,TV,POPCNT,R,F,Y25T54,1,2,209,N,,,,,
A,2019,KI,POPCNT,R,F,Y25T54,1,2,4193,N,,,,,
A,2019,MH,POPCNT,R,F,Y25T54,1,2,1423,N,,,,,
A,2019,VU,POPCNT,R,F,Y25T54,1,2,6468,N,,,,,
A,2020,KI,POPCNT,R,F,Y25T54,1,2,3252,N,,,,,
A,2020,PW,POPCNT,R,F,Y25T54,1,2,17,N,,,,,
A,2020,VU,POPCNT,R,F,Y25T54,1,2,9896,N,,,,,
A,2021,TO,POPCNT,R,F,Y25T54,1,2,3670,N,,,,,
A,2017,TV,POPCNT,U,F,Y25T54,1,2,312,N,,,,,
A,2019,KI,POPCNT,U,F,Y25T54,1,2,3344,N,,,,,
A,2019,MH,POPCNT,U,F,Y25T54,1,2,1857,N,,,,,
A,2019,VU,POPCNT,U,F,Y25T54,1,2,4229,N,,,,,
A,2020,KI,POPCNT,U,F,Y25T54,1,2,3531,N,,,,,
A,2020,PW,POPCNT,U,F,Y25T54,1,2,21,N,,,,,
A,2020,VU,POPCNT,U,F,Y25T54,1,2,3951,N,,,,,
A,2021,MH,POPCNT,U,F,Y25T54,1,2,1639,N,,,,,
A,2021,TO,POPCNT,U,F,Y25T54,1,2,729,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,1,2,238,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,1,2,4424,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,1,2,1449,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,1,2,7324,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,1,2,3468,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,1,2,45,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,1,2,8994,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,1,2,4016,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,1,2,406,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,1,2,3538,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,1,2,2005,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,1,2,4984,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,1,2,3698,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,1,2,99,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,1,2,3309,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,1,2,1468,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,1,2,613,N,,,,,
A,2017,TV,POPCNT,R,F,Y55T64,1,2,85,N,,,,,
A,2019,KI,POPCNT,R,F,Y55T64,1,2,959,N,,,,,
A,2019,MH,POPCNT,R,F,Y55T64,1,2,230,N,,,,,
A,2019,VU,POPCNT,R,F,Y55T64,1,2,362,N,,,,,
A,2020,KI,POPCNT,R,F,Y55T64,1,2,768,N,,,,,
A,2020,PW,POPCNT,R,F,Y55T64,1,2,14,N,,,,,
A,2020,VU,POPCNT,R,F,Y55T64,1,2,853,N,,,,,
A,2021,TO,POPCNT,R,F,Y55T64,1,2,1373,N,,,,,
A,2017,TV,POPCNT,U,F,Y55T64,1,2,105,N,,,,,
A,2019,KI,POPCNT,U,F,Y55T64,1,2,991,N,,,,,
A,2019,MH,POPCNT,U,F,Y55T64,1,2,740,N,,,,,
A,2019,VU,POPCNT,U,F,Y55T64,1,2,373,N,,,,,
A,2020,KI,POPCNT,U,F,Y55T64,1,2,1106,N,,,,,
A,2020,PW,POPCNT,U,F,Y55T64,1,2,9,N,,,,,
A,2020,VU,POPCNT,U,F,Y55T64,1,2,407,N,,,,,
A,2021,MH,POPCNT,U,F,Y55T64,1,2,314,N,,,,,
A,2021,TO,POPCNT,U,F,Y55T64,1,2,290,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,1,2,75,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,1,2,937,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,1,2,222,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,1,2,778,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,1,2,737,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,1,2,18,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,1,2,1030,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,1,2,1086,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,1,2,84,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,1,2,925,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,1,2,443,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,1,2,470,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,1,2,769,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,1,2,30,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,1,2,440,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,1,2,240,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,1,2,217,N,,,,,
A,2017,TV,POPCNT,R,F,Y65T999,1,2,13,N,,,,,
A,2019,KI,POPCNT,R,F,Y65T999,1,2,248,N,,,,,
A,2019,MH,POPCNT,R,F,Y65T999,1,2,90,N,,,,,
A,2019,VU,POPCNT,R,F,Y65T999,1,2,83,N,,,,,
A,2020,KI,POPCNT,R,F,Y65T999,1,2,281,N,,,,,
A,2020,PW,POPCNT,R,F,Y65T999,1,2,17,N,,,,,
A,2020,VU,POPCNT,R,F,Y65T999,1,2,328,N,,,,,
A,2021,TO,POPCNT,R,F,Y65T999,1,2,1317,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,1,2,23,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,1,2,309,N,,,,,
A,2019,MH,POPCNT,U,F,Y65T999,1,2,221,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,1,2,112,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,1,2,452,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,1,2,14,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,1,2,120,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,1,2,168,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,1,2,331,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,1,2,22,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,1,2,243,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,1,2,157,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,1,2,295,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,1,2,246,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,1,2,7,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,1,2,607,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,1,2,954,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,1,2,23,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,1,2,235,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,1,2,190,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,1,2,310,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,1,2,259,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,1,2,8,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,1,2,196,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,1,2,107,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,1,2,166,N,,,,,
A,2017,TV,POPCNT,R,F,Y25T54,2,2,4,N,,,,,
A,2019,KI,POPCNT,R,F,Y25T54,2,2,263,N,,,,,
A,2019,MH,POPCNT,R,F,Y25T54,2,2,10,N,,,,,
A,2019,VU,POPCNT,R,F,Y25T54,2,2,42,N,,,,,
A,2020,KI,POPCNT,R,F,Y25T54,2,2,167,N,,,,,
A,2020,PW,POPCNT,R,F,Y25T54,2,2,1,N,,,,,
A,2020,VU,POPCNT,R,F,Y25T54,2,2,116,N,,,,,
A,2021,TO,POPCNT,R,F,Y25T54,2,2,157,N,,,,,
A,2017,TV,POPCNT,U,F,Y25T54,2,2,2,N,,,,,
A,2019,KI,POPCNT,U,F,Y25T54,2,2,147,N,,,,,
A,2019,MH,POPCNT,U,F,Y25T54,2,2,87,N,,,,,
A,2019,VU,POPCNT,U,F,Y25T54,2,2,26,N,,,,,
A,2020,KI,POPCNT,U,F,Y25T54,2,2,216,N,,,,,
A,2020,VU,POPCNT,U,F,Y25T54,2,2,91,N,,,,,
A,2021,MH,POPCNT,U,F,Y25T54,2,2,48,N,,,,,
A,2021,TO,POPCNT,U,F,Y25T54,2,2,9,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,2,2,6,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,2,2,134,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,2,2,28,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,2,2,24,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,2,2,186,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,2,2,6,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,2,2,128,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,2,2,126,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,2,2,8,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,2,2,87,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,2,2,107,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,2,2,242,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,2,2,5,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,2,2,58,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,2,2,55,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,2,2,23,N,,,,,
A,2017,TV,POPCNT,R,F,Y55T64,2,2,5,N,,,,,
A,2019,KI,POPCNT,R,F,Y55T64,2,2,119,N,,,,,
A,2019,MH,POPCNT,R,F,Y55T64,2,2,24,N,,,,,
A,2020,KI,POPCNT,R,F,Y55T64,2,2,129,N,,,,,
A,2020,VU,POPCNT,R,F,Y55T64,2,2,73,N,,,,,
A,2021,TO,POPCNT,R,F,Y55T64,2,2,185,N,,,,,
A,2017,TV,POPCNT,U,F,Y55T64,2,2,2,N,,,,,
A,2019,KI,POPCNT,U,F,Y55T64,2,2,238,N,,,,,
A,2019,MH,POPCNT,U,F,Y55T64,2,2,70,N,,,,,
A,2020,KI,POPCNT,U,F,Y55T64,2,2,176,N,,,,,
A,2020,PW,POPCNT,U,F,Y55T64,2,2,1,N,,,,,
A,2020,VU,POPCNT,U,F,Y55T64,2,2,43,N,,,,,
A,2021,MH,POPCNT,U,F,Y55T64,2,2,42,N,,,,,
A,2021,TO,POPCNT,U,F,Y55T64,2,2,31,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,2,2,130,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,2,2,17,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,2,2,17,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,2,2,122,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,2,2,6,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,2,2,89,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,2,2,112,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,2,2,3,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,2,2,138,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,2,2,27,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,2,2,127,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,2,2,1,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,2,2,35,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,2,2,27,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,2,2,18,N,,,,,
A,2017,TV,POPCNT,R,F,Y65T999,2,2,5,N,,,,,
A,2019,KI,POPCNT,R,F,Y65T999,2,2,128,N,,,,,
A,2019,MH,POPCNT,R,F,Y65T999,2,2,56,N,,,,,
A,2020,KI,POPCNT,R,F,Y65T999,2,2,165,N,,,,,
A,2020,PW,POPCNT,R,F,Y65T999,2,2,2,N,,,,,
A,2020,VU,POPCNT,R,F,Y65T999,2,2,82,N,,,,,
A,2021,TO,POPCNT,R,F,Y65T999,2,2,421,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,2,2,6,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,2,2,193,N,,,,,
A,2019,MH,POPCNT,U,F,Y65T999,2,2,37,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,2,2,37,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,2,2,201,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,2,2,4,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,2,2,32,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,2,2,41,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,2,2,80,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,2,2,5,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,2,2,126,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,2,2,9,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,2,2,73,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,2,2,83,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,2,2,155,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,2,2,236,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,2,2,5,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,2,2,102,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,2,2,38,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,2,2,33,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,2,2,115,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,2,2,2,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,2,2,49,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,2,2,20,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,2,2,62,N,,,,,
A,2017,TV,POPCNT,R,F,Y25T54,1,3,83,N,,,,,
A,2019,KI,POPCNT,R,F,Y25T54,1,3,3700,N,,,,,
A,2019,MH,POPCNT,R,F,Y25T54,1,3,997,N,,,,,
A,2019,VU,POPCNT,R,F,Y25T54,1,3,3594,N,,,,,
A,2020,KI,POPCNT,R,F,Y25T54,1,3,3598,N,,,,,
A,2020,PW,POPCNT,R,F,Y25T54,1,3,398,N,,,,,
A,2020,VU,POPCNT,R,F,Y25T54,1,3,4038,N,,,,,
A,2021,TO,POPCNT,R,F,Y25T54,1,3,10189,N,,,,,
A,2017,TV,POPCNT,U,F,Y25T54,1,3,188,N,,,,,
A,2019,KI,POPCNT,U,F,Y25T54,1,3,6848,N,,,,,
A,2019,MH,POPCNT,U,F,Y25T54,1,3,4849,N,,,,,
A,2019,VU,POPCNT,U,F,Y25T54,1,3,3696,N,,,,,
A,2020,KI,POPCNT,U,F,Y25T54,1,3,7275,N,,,,,
A,2020,PW,POPCNT,U,F,Y25T54,1,3,1464,N,,,,,
A,2020,VU,POPCNT,U,F,Y25T54,1,3,3535,N,,,,,
A,2021,MH,POPCNT,U,F,Y25T54,1,3,2532,N,,,,,
A,2021,TO,POPCNT,U,F,Y25T54,1,3,2580,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,1,3,64,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,1,3,3187,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,1,3,1000,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,1,3,4375,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,1,3,2741,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,1,3,524,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,1,3,4237,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,1,3,7459,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,1,3,182,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,1,3,6195,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,1,3,4072,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,1,3,3533,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,1,3,5631,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,1,3,2268,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,1,3,3321,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,1,3,2557,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,1,3,1919,N,,,,,
A,2017,TV,POPCNT,R,F,Y55T64,1,3,5,N,,,,,
A,2019,KI,POPCNT,R,F,Y55T64,1,3,76,N,,,,,
A,2019,MH,POPCNT,R,F,Y55T64,1,3,191,N,,,,,
A,2019,VU,POPCNT,R,F,Y55T64,1,3,121,N,,,,,
A,2020,KI,POPCNT,R,F,Y55T64,1,3,83,N,,,,,
A,2020,PW,POPCNT,R,F,Y55T64,1,3,159,N,,,,,
A,2020,VU,POPCNT,R,F,Y55T64,1,3,127,N,,,,,
A,2021,TO,POPCNT,R,F,Y55T64,1,3,1442,N,,,,,
A,2017,TV,POPCNT,U,F,Y55T64,1,3,16,N,,,,,
A,2019,KI,POPCNT,U,F,Y55T64,1,3,298,N,,,,,
A,2019,MH,POPCNT,U,F,Y55T64,1,3,720,N,,,,,
A,2019,VU,POPCNT,U,F,Y55T64,1,3,218,N,,,,,
A,2020,KI,POPCNT,U,F,Y55T64,1,3,239,N,,,,,
A,2020,PW,POPCNT,U,F,Y55T64,1,3,447,N,,,,,
A,2020,VU,POPCNT,U,F,Y55T64,1,3,169,N,,,,,
A,2021,MH,POPCNT,U,F,Y55T64,1,3,347,N,,,,,
A,2021,TO,POPCNT,U,F,Y55T64,1,3,428,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,1,3,7,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,1,3,199,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,1,3,225,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,1,3,220,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,1,3,129,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,1,3,179,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,1,3,265,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,1,3,1477,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,1,3,11,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,1,3,216,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,1,3,752,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,1,3,182,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,1,3,218,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,1,3,499,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,1,3,246,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,1,3,377,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,1,3,371,N,,,,,
A,2017,TV,POPCNT,R,F,Y65T999,1,3,2,N,,,,,
A,2019,KI,POPCNT,R,F,Y65T999,1,3,37,N,,,,,
A,2019,MH,POPCNT,R,F,Y65T999,1,3,138,N,,,,,
A,2020,KI,POPCNT,R,F,Y65T999,1,3,26,N,,,,,
A,2020,PW,POPCNT,R,F,Y65T999,1,3,88,N,,,,,
A,2020,VU,POPCNT,R,F,Y65T999,1,3,55,N,,,,,
A,2021,TO,POPCNT,R,F,Y65T999,1,3,970,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,1,3,5,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,1,3,35,N,,,,,
A,2019,MH,POPCNT,U,F,Y65T999,1,3,391,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,1,3,18,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,1,3,95,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,1,3,281,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,1,3,54,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,1,3,175,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,1,3,405,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,1,3,9,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,1,3,32,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,1,3,105,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,1,3,48,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,1,3,43,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,1,3,101,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,1,3,116,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,1,3,735,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,1,3,3,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,1,3,94,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,1,3,353,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,1,3,121,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,1,3,87,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,1,3,233,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,1,3,68,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,1,3,185,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,1,3,245,N,,,,,
A,2019,KI,POPCNT,R,F,Y25T54,2,3,81,N,,,,,
A,2019,MH,POPCNT,R,F,Y25T54,2,3,9,N,,,,,
A,2020,KI,POPCNT,R,F,Y25T54,2,3,97,N,,,,,
A,2020,PW,POPCNT,R,F,Y25T54,2,3,10,N,,,,,
A,2020,VU,POPCNT,R,F,Y25T54,2,3,44,N,,,,,
A,2021,TO,POPCNT,R,F,Y25T54,2,3,179,N,,,,,
A,2019,KI,POPCNT,U,F,Y25T54,2,3,214,N,,,,,
A,2019,MH,POPCNT,U,F,Y25T54,2,3,107,N,,,,,
A,2019,VU,POPCNT,U,F,Y25T54,2,3,6,N,,,,,
A,2020,KI,POPCNT,U,F,Y25T54,2,3,148,N,,,,,
A,2020,PW,POPCNT,U,F,Y25T54,2,3,12,N,,,,,
A,2020,VU,POPCNT,U,F,Y25T54,2,3,54,N,,,,,
A,2021,MH,POPCNT,U,F,Y25T54,2,3,48,N,,,,,
A,2021,TO,POPCNT,U,F,Y25T54,2,3,38,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,2,3,1,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,2,3,102,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,2,3,111,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,2,3,33,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,2,3,81,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,2,3,11,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,2,3,56,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,2,3,193,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,2,3,1,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,2,3,122,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,2,3,29,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,2,3,34,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,2,3,137,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,2,3,34,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,2,3,37,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,2,3,57,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,2,3,29,N,,,,,
A,2017,TV,POPCNT,R,F,Y55T64,2,3,1,N,,,,,
A,2019,MH,POPCNT,R,F,Y55T64,2,3,5,N,,,,,
A,2020,KI,POPCNT,R,F,Y55T64,2,3,10,N,,,,,
A,2020,PW,POPCNT,R,F,Y55T64,2,3,10,N,,,,,
A,2020,VU,POPCNT,R,F,Y55T64,2,3,7,N,,,,,
A,2021,TO,POPCNT,R,F,Y55T64,2,3,120,N,,,,,
A,2017,TV,POPCNT,U,F,Y55T64,2,3,2,N,,,,,
A,2019,KI,POPCNT,U,F,Y55T64,2,3,16,N,,,,,
A,2019,MH,POPCNT,U,F,Y55T64,2,3,50,N,,,,,
A,2020,KI,POPCNT,U,F,Y55T64,2,3,42,N,,,,,
A,2020,PW,POPCNT,U,F,Y55T64,2,3,9,N,,,,,
A,2020,VU,POPCNT,U,F,Y55T64,2,3,15,N,,,,,
A,2021,MH,POPCNT,U,F,Y55T64,2,3,24,N,,,,,
A,2021,TO,POPCNT,U,F,Y55T64,2,3,50,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,2,3,12,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,2,3,9,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,2,3,18,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,2,3,15,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,2,3,10,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,2,3,19,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,2,3,115,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,2,3,25,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,2,3,48,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,2,3,31,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,2,3,25,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,2,3,7,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,2,3,29,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,2,3,12,N,,,,,
A,2019,KI,POPCNT,R,F,Y65T999,2,3,7,N,,,,,
A,2019,MH,POPCNT,R,F,Y65T999,2,3,42,N,,,,,
A,2020,KI,POPCNT,R,F,Y65T999,2,3,14,N,,,,,
A,2020,PW,POPCNT,R,F,Y65T999,2,3,20,N,,,,,
A,2020,VU,POPCNT,R,F,Y65T999,2,3,20,N,,,,,
A,2021,TO,POPCNT,R,F,Y65T999,2,3,320,N,,,,,
